OBJECTID,long_,lat,thick,alt,Z_Lorenzo,bed_Z
308,86.699999813867606,27.971011031448203,252.999803817035770,4803.600000000000400,4744.5078125,4492
309,86.700039813867605,27.971015031448204,252.999803817035770,4803.600000000000400,4745.0004883,4492
310,86.700039813867605,27.971015031448204,252.999803817035770,4803.600000000000400,4745.0004883,4492
311,86.700099813867610,27.971014031448203,254.371939585456180,4803.300000000000200,4744.9541016,4491
312,86.700099813867610,27.971014031448203,255.057945438674520,4803.300000000000200,4744.9541016,4490
313,86.700099813867610,27.971014031448203,256.429875681576450,4803.300000000000200,4744.9541016,4489
314,86.700099813867610,27.971014031448203,259.859087932351710,4803.300000000000200,4744.9541016,4485
315,86.700099813867610,27.971014031448203,261.230537129850350,4803.300000000000200,4744.9541016,4484
316,86.700099813867610,27.971014031448203,261.230537129850350,4803.300000000000200,4744.9541016,4484
317,86.700099813867610,27.971014031448203,259.859087932351710,4803.300000000000200,4744.9541016,4485
318,86.700099813867610,27.971014031448203,259.173315135732140,4803.300000000000200,4744.9541016,4486
319,86.700099813867610,27.971014031448203,260.544828484332360,4803.300000000000200,4744.9541016,4484
320,86.700099813867610,27.971014031448203,261.916234506774520,4803.300000000000200,4744.9541016,4483
321,86.700099813867610,27.971014031448203,262.601879836827100,4803.300000000000200,4744.9541016,4482
322,86.700099813867610,27.971014031448203,263.973077005999700,4803.300000000000200,4744.9541016,4481
323,86.700099813867610,27.971014031448203,266.029663280240070,4803.300000000000200,4744.9541016,4479
324,86.700099813867610,27.971014031448203,268.085979061932730,4803.300000000000200,4744.9541016,4477
325,86.700099813867610,27.971014031448203,269.456695281325440,4803.300000000000200,4744.9541016,4475
326,86.700099813867610,27.971014031448203,269.456695281325440,4803.300000000000200,4744.9541016,4475
327,86.700099813867610,27.971014031448203,269.456695281325440,4803.300000000000200,4744.9541016,4475
328,86.700099813867610,27.971014031448203,270.142030443831400,4803.300000000000200,4744.9541016,4475
329,86.700099813867610,27.971014031448203,270.142030443831400,4803.300000000000200,4744.9541016,4475
330,86.700099813867610,27.971014031448203,270.142030443831400,4803.300000000000200,4744.9541016,4475
331,86.700099813867610,27.971014031448203,270.827316360349190,4803.300000000000200,4744.9541016,4474
332,86.700099813867610,27.971014031448203,270.827316360349190,4803.300000000000200,4744.9541016,4474
333,86.700099813867610,27.971014031448203,270.827316360349190,4803.300000000000200,4744.9541016,4474
334,86.700099813867610,27.971014031448203,270.827316360349190,4803.300000000000200,4744.9541016,4474
335,86.700099813867610,27.971014031448203,271.512573793350440,4803.300000000000200,4744.9541016,4473
336,86.700099813867610,27.971014031448203,271.512573793350440,4803.300000000000200,4744.9541016,4473
337,86.700099813867610,27.971014031448203,272.883024692203610,4803.300000000000200,4744.9541016,4472
338,86.700099813867610,27.971014031448203,276.993674456895690,4803.300000000000200,4744.9541016,4468
339,86.700099813867610,27.971014031448203,279.048647505722500,4803.300000000000200,4744.9541016,4466
340,86.700099813867610,27.971014031448203,280.418485270140540,4803.300000000000200,4744.9541016,4465
341,86.700099813867610,27.971014031448203,280.418485270140540,4803.300000000000200,4744.9541016,4465
342,86.700099813867610,27.971014031448203,281.788240924631790,4803.300000000000200,4744.9541016,4463
343,86.700099813867610,27.971014031448203,284.527429789072130,4803.300000000000200,4744.9541016,4460
344,86.700099813867610,27.971014031448203,284.527429789072130,4803.300000000000200,4744.9541016,4460
345,86.700099813867610,27.971014031448203,284.527429789072130,4803.300000000000200,4744.9541016,4460
346,86.700099813867610,27.971014031448203,285.212159993925010,4803.300000000000200,4744.9541016,4460
347,86.700099813867610,27.971014031448203,285.896865811315590,4803.300000000000200,4744.9541016,4459
348,86.700099813867610,27.971014031448203,287.266225590022710,4803.300000000000200,4744.9541016,4458
349,86.700099813867610,27.971014031448203,290.004639463725940,4803.300000000000200,4744.9541016,4455
350,86.700099813867610,27.971014031448203,292.058210758850290,4803.300000000000200,4744.9541016,4453
351,86.700099813867610,27.971014031448203,292.742682044116580,4803.300000000000200,4744.9541016,4452
352,86.700099813867610,27.971014031448203,292.742682044116580,4803.300000000000200,4744.9541016,4452
353,86.700099813867610,27.971014031448203,296.164723896207530,4803.300000000000200,4744.9541016,4449
354,86.700099813867610,27.971014031448203,296.849062193052020,4803.300000000000200,4744.9541016,4448
355,86.700099813867610,27.971014031448203,296.849062193052020,4803.300000000000200,4744.9541016,4448
709,86.694542998359125,28.012541850473028,267.731290492581930,4956.899999999999600,4917.2280273,4649
710,86.694539998359119,28.012542850473029,266.851990362821140,4956.899999999999600,4917.2636719,4650
711,86.694539998359119,28.012542850473029,268.371080004978750,4956.899999999999600,4917.2636719,4649
712,86.694578998359120,28.012541850473028,269.010823380197450,4960.000000000000000,4917.5341797,4649
713,86.694578998359120,28.012542850473029,269.730383631166890,4960.100000000000400,4917.5747070,4648
714,86.694597998359114,28.012493850473028,269.650561976248410,4967.100000000000400,4915.6162109,4646
715,86.694635998359118,28.012493850473028,269.650561976248410,4968.899999999999600,4915.9306641,4646
716,86.694674998359119,28.012545850473028,269.490922627872810,4972.300000000000200,4916.5844727,4647
717,86.694668998359120,28.012554850473027,268.611698583985290,4972.500000000000000,4916.5976563,4648
718,86.694670998359115,28.012539850473029,268.611698583985290,4972.600000000000400,4916.5678711,4648
719,86.694670998359115,28.012539850473029,268.611698583985290,4972.600000000000400,4916.5678711,4648
720,86.694667998359122,28.012485850473027,267.812278198165980,4972.100000000000400,4915.9521484,4648
721,86.694669998359117,28.012487850473029,267.092631882897080,4972.000000000000000,4916.0112305,4649
722,86.694685998359120,28.012485850473027,267.172466257386930,4970.199999999999800,4916.0634766,4649
723,86.694701998359122,28.012477850473029,267.172466257386930,4967.699999999999800,4915.8681641,4649
724,86.694747998359119,28.012468850473027,267.172466257386930,4965.500000000000000,4915.7363281,4649
725,86.694748998359117,28.012469850473028,267.092631882897080,4965.600000000000400,4915.6865234,4649
726,86.694787998359118,28.012471850473027,267.012797105562020,4965.199999999999800,4914.7495117,4648
727,86.694787998359118,28.012471850473027,267.012797105562020,4965.199999999999800,4914.7495117,4648
728,86.694806998359127,28.012466850473029,267.012797105562020,4965.199999999999800,4915.6376953,4649
729,86.694806998359127,28.012466850473029,267.012797105562020,4965.199999999999800,4915.6376953,4649
730,86.694844998359116,28.012475850473027,267.012797105562020,4964.000000000000000,4916.8505859,4650
731,86.694844998359116,28.012475850473027,267.012797105562020,4964.000000000000000,4916.8505859,4650
732,86.694886998359124,28.012452850473029,267.892108957481920,4961.600000000000400,4917.1582031,4649
733,86.694904998359121,28.012495850473027,268.771351742721890,4961.100000000000400,4916.9204102,4648
734,86.694929998359115,28.012455850473028,269.650561976248410,4958.699999999999800,4916.9370117,4647
735,86.694931998359124,28.012475850473027,270.609526673359600,4959.100000000000400,4916.9594727,4646
736,86.694959998359124,28.012377850473026,271.488622725885650,4958.199999999999800,4915.5976563,4644
737,86.694959998359124,28.012404850473029,272.287883957448340,4956.600000000000400,4915.9716797,4644
738,86.694983998359120,28.012386850473028,273.886271649043980,4957.300000000000200,4916.0283203,4642
739,86.694984998359118,28.012399850473027,273.886271649043980,4957.899999999999600,4916.0903320,4642
740,86.695042998359128,28.012347850473027,273.886271649043980,4958.100000000000400,4914.3964844,4641
741,86.695042998359128,28.012343850473027,273.806469908929330,4958.100000000000400,4914.3217773,4641
742,86.695104998359128,28.012260850473027,273.726667794882470,4956.399999999999600,4909.9580078,4636
743,86.695103998359116,28.012254850473028,274.045874008783530,4956.399999999999600,4909.8442383,4636
744,86.695124998359120,28.012225850473026,273.966073015553260,4952.600000000000400,4908.8837891,4635
745,86.695082998359126,28.012181850473027,273.726667794882470,4949.399999999999600,4908.2553711,4635
746,86.695121998359127,28.012250850473027,273.726667794882470,4952.300000000000200,4909.5878906,4636
747,86.695121998359127,28.012250850473027,273.726667794882470,4952.300000000000200,4909.5878906,4636
748,86.695174998359121,28.012216850473028,274.525802545517310,4953.600000000000400,4908.4316406,4634
749,86.695157998359122,28.012239850473026,274.525802545517310,4954.300000000000200,4909.2138672,4635
750,86.695189998359126,28.012163850473026,274.525802545517310,4954.699999999999800,4908.1298828,4634
751,86.695185998359122,28.012130850473028,274.525802545517310,4954.899999999999600,4907.3974609,4633
752,86.695232998359117,28.012078850473028,274.525802545517310,4952.500000000000000,4906.2631836,4632
753,86.695229998359125,28.012079850473029,274.525802545517310,4951.600000000000400,4906.2460938,4632
754,86.695293998359119,28.012095850473028,275.324900006440540,4951.500000000000000,4906.8334961,4632
755,86.695294998359117,28.012114850473029,275.324900006440540,4951.699999999999800,4907.3515625,4632
756,86.695294998359117,28.012062850473029,276.923005136097630,4951.800000000000200,4906.4213867,4629
757,86.695277998359117,28.012086850473029,276.923005136097630,4951.600000000000400,4906.6054688,4630
758,86.695292998359122,28.012034850473029,279.319881554577880,4951.100000000000400,4905.4052734,4626
759,86.695300998359116,28.012045850473029,280.118762434712720,0.000000000000000,4905.7656250,4626
760,86.695342998359123,28.011971850473028,280.917628909377870,0.000000000000000,4903.1606445,4622
761,86.695370998359124,28.011981850473028,282.515237280229880,4942.800000000000200,4903.6733398,4621
762,86.695433998359121,28.011989850473029,282.515237280229880,4947.500000000000000,4904.3906250,4622
763,86.695432998359124,28.011963850473027,283.313979848103030,4948.000000000000000,4904.5322266,4621
764,86.695456998359120,28.011966850473026,284.911384331187430,4950.199999999999800,4904.8476563,4620
765,86.695466998359123,28.011964850473028,285.070889427313940,4948.000000000000000,4904.9267578,4620
766,86.695469998359115,28.012004850473026,285.070889427313940,4946.100000000000400,4904.1547852,4619
767,86.695442998359127,28.012049850473026,285.070889427313940,4946.500000000000000,4905.1977539,4620
768,86.695497998359116,28.012174850473027,285.070889427313940,4947.000000000000000,4908.4677734,4623
769,86.695495998359121,28.012145850473029,285.070889427313940,4946.800000000000200,4906.7402344,4622
770,86.695545998359123,28.012185850473028,285.070889427313940,0.000000000000000,4905.9765625,4621
771,86.695561998359125,28.012104850473026,285.070889427313940,4944.699999999999800,4904.2617188,4619
772,86.695622998359127,28.012036850473027,284.991137045056520,4942.899999999999600,4908.6850586,4624
773,86.695623998359125,28.012033850473028,284.911384331187430,4942.399999999999600,4908.7304688,4624
774,86.695643998359117,28.011973850473026,284.911384331187430,4939.600000000000400,4907.1884766,4622
775,86.695654998359117,28.011976850473030,284.911384331187430,4939.699999999999800,4907.1860352,4622
776,86.695703998359122,28.011958850473029,285.710026200419290,4939.399999999999600,4904.2314453,4619
777,86.695702998359124,28.011950850473028,288.105775483605670,4939.199999999999800,4904.1376953,4616
778,86.695707998359126,28.011941850473029,289.702787058180040,4939.199999999999800,4903.8984375,4614
779,86.695732998359119,28.011961850473028,291.299672074286550,4940.199999999999800,4903.5664063,4612
780,86.695798998359123,28.011899850473029,292.098057438536900,4939.100000000000400,4903.5234375,4611
781,86.695801998359116,28.011896850473029,292.896411916153280,4938.899999999999600,4903.5649414,4611
782,86.695802998359127,28.011868850473029,293.854191642855260,4936.399999999999600,4904.1215820,4610
783,86.695802998359127,28.011868850473029,293.854191642855260,4936.399999999999600,4904.1215820,4610
784,86.695831998359125,28.011845850473026,293.854191642855260,4935.100000000000400,4903.7709961,4610
785,86.695829998359116,28.011831850473026,293.854191642855260,4934.100000000000400,4903.9296875,4610
786,86.695879998359118,28.011814850473026,293.854191642855260,4933.500000000000000,4903.2446289,4609
787,86.695909998359127,28.011649850473027,293.774474153436300,4931.500000000000000,4893.9521484,4600
788,86.695949998359126,28.011870850473027,293.694756361269010,4930.600000000000400,4901.4536133,4608
789,86.695956998359122,28.011967850473027,293.535324997282830,0.000000000000000,4898.1909180,4605
790,86.695926998359127,28.011919850473028,294.333624502297430,4929.199999999999800,4898.3017578,4604
791,86.696013998359120,28.011959850473026,294.333624502297430,4927.199999999999800,4898.2495117,4604
792,86.695968998359120,28.011901850473027,294.253908828490010,4926.500000000000000,4899.6645508,4605
793,86.695996998359121,28.011886850473029,294.174192853411680,4925.899999999999600,4901.6215820,4607
794,86.696032998359115,28.011904850473027,294.174192853411680,4918.600000000000400,4901.1650391,4607
795,86.696032998359115,28.011904850473027,294.174192853411680,4918.600000000000400,4901.1650391,4607
